ID_unique_number,Textual_Unit_ID,TextID,Stressed_unit,Morph,Lemma,Analysis,,PH023,1=o,2=u
34266,S0006-1108,0006,dogres,do,do 1,dat.,,1,,
34310,S0006-1113,0006,dothochur,do,do 1,dat.,,1,,
34523,S0006-1160,0006,dosléib,do,do 1,dat.,,1,,
34641,S0006-1179,0006,donaib anmanaib adiactaib,do,do 1,dat.,,1,,
35030,S0006-1230,0006,donaibtodalib,do,do 1,dat.,,1,,
35056,S0006-1238,0006,dochách,do,do 1,dat.,,1,,
35128,S0006-1250,0006,donaib gnimaib comailtib,do,do 1,dat.,,1,,
35276,S0006-1275,0006,sechi donaib anetarcnaidib,do,do 1,dat.,,1,,
35462,S0006-1306,0006,donaib briathraib,do,do 1,dat.,,1,,
35563,S0006-1313,0006,donaib drochdonib [leg. drochdoinib] innafoimræthe [leg. innafomræthe],do,do 1,dat.,,1,,
35840,S0006-1362,0006,domí imbirt,do,do 1,dat.,,1,,
35955,S0006-1397,0006,doduaid,do,do 1,dat.,,1,,
36008,S0006-1413,0006,acht is dogrés,do,do 1,dat.,,1,,
36437,S0006-1471,0006,dofrithoircnib,do,do 1,dat.,,1,,
36457,S0006-1475,0006,amal is donaib retaib,do,do 1,dat.,,1,,
36469,S0006-1475,0006,dom imnedaibse,do,do 1,dat.,,1,,
36503,S0006-1481,0006,domolad,do,do 1,dat.,,1,,
36606,S0006-1508,0006,donaib ulib athisib,do,do 1,dat.,,1,,
36775,S0006-1540,0006,domiimbirt,do,do 1,dat.,,1,,
36890,S0006-1564,0006,donaib araib,do,do 1,dat.,,1,,
36922,S0006-1568,0006,dosuidib,do,do 1,dat.,,1,,
37081,S0006-1601,0006,do assarib,do,do 1,dat.,,1,,
37216,S0006-1622,0006,do dethrib,do,do 1,dat.,,1,,
37404,S0006-1651,0006,dunaib huilib indirsib,do,do 1,dat.,,1,,
37532,S0006-1668,0006,dodemnigiud dliged indnuiadnissi,do,do 1,dat.,,1,,
37887,S0006-1709,0006,cen de(ithid)in dodenum,do,do 1,dat.,,1,,
37920,S0006-1714,0006,dodauid,do,do 1,dat.,,1,,
37947,S0006-1720,0006,donglosnaithiu,do,do 1,dat.,,1,,
38070,S0006-1736,0006,doaccomul,do,do 1,dat.,,1,,
38088,S0006-1740,0006,dondecuimliucht,do,do 1,dat.,,1,,
38148,S0006-1746,0006,donephní,do,do 1,dat.,,1,,
38170,S0006-1753,0006,dodenum degnima,do,do 1,dat.,,1,,
38279,S0006-1770,0006,dofeichemain,do,do 1,dat.,,1,,
38579,S0006-1815,0006,do duaid,do,do 1,dat.,,1,,
38614,S0006-1824,0006,doisraheldaib,do,do 1,dat.,,1,,
38633,S0006-1825,0006,doisraheldaib,do,do 1,dat.,,1,,
38658,S0006-1830,0006,doessíd,do,do 1,dat.,,1,,
38772,S0006-1861,0006,doiudaib,do,do 1,dat.,,1,,
38817,S0006-1865,0006,do thintud in suin ebraidi,do,do 1,dat.,,1,,
38932,S0006-1865,0006,doiudaib,do,do 1,dat.,,1,,
38947,S0006-1865,0006,acht is dogentib,do,do 1,dat.,,1,,
39023,S0006-1871,0006,donaib,do,do 1,dat.,,1,,
39231,S0006-1902,0006,donaib feraib trenaib,do,do 1,dat.,,1,,
39247,S0006-1902,0006,donaib ídlaib,do,do 1,dat.,,1,,
39278,S0006-1906,0006,do dia,do,do 1,dat.,,1,,
39301,S0006-1913,0006,dothestin fule,do,do 1,dat.,,1,,
39666,S0006-1976,0006,dofortacht in dligid,do,do 1,dat.,,1,,
39730,S0006-1981,0006,docholain crist,do,do 1,dat.,,1,,
40077,S0006-2041,0006,donaib hí,do,do 1,dat.,,1,,
40175,S0006-2066,0006,doadarc nofrithorcuin,do,do 1,dat.,,1,,
40250,S0006-2079,0006,do erchót,do,do 1,dat.,,1,,
40308,S0006-2088,0006,dosleib,do,do 1,dat.,,1,,
40333,S0006-2093,0006,dogrés,do,do 1,dat.,,1,,
40342,S0006-2095,0006,do ecumliucht,do,do 1,dat.,,1,,
40467,S0006-2128,0006,do dia,do,do 1,dat.,,1,,
40473,S0006-2128,0006,dondi,do,do 1,dat.,,1,,
40771,S0006-2178,0006,donaib naimtib,do,do 1,dat.,,1,,
41290,S0006-2275,0006,do duaid,do,do 1,dat.,,1,,
41320,S0006-2281,0006,is dososcelu,do,do 1,dat.,,1,,
41353,S0006-2281,0006,is do apstalaib,do,do 1,dat.,,1,,
41417,S0006-2286,0006,doaithgniu 7 etarcnu dǽ,do,do 1,dat.,,1,,
41528,S0006-2304,0006,doneuch,do,do 1,dat.,,1,,
41646,S0006-2316,0006,do cech belru,do,do 1,dat.,,1,,
41860,S0006-2363,0006,dosuidib,do,do 1,dat.,,1,,
41880,S0006-2368,0006,dofoimtin,do,do 1,dat.,,1,,
41966,S0006-2388,0006,do ecnduch dǽ,do,do 1,dat.,,1,,
42271,S0006-2444,0006,do digail,do,do 1,dat.,,1,,
42482,S0006-2463,0006,do duaid,do,do 1,dat.,,1,,
42520,S0006-2467,0006,do dia,do,do 1,dat.,,1,,
42654,S0006-2476,0006,dopeccad [leg. dompeccad],do,do 1,dat.,,1,,
42746,S0006-2490,0006,donaib duthrachtib innangor,do,do 1,dat.,,1,,
43128,S0006-2547,0006,donchomairleciud,do,do 1,dat.,,1,,
43182,S0006-2559,0006,dodia,do,do 1,dat.,,1,,
43228,S0006-2566,0006,donaib oindaib,do,do 1,dat.,,1,,
43232,S0006-2566,0006,donaib sainredcha [leg. sainredchaib],do,do 1,dat.,,1,,
43237,S0006-2566,0006,acht is dosochidi,do,do 1,dat.,,1,,
43301,S0006-2580,0006,dotedbartaib,do,do 1,dat.,,1,,
43436,S0006-2607,0006,do erissem,do,do 1,dat.,,1,,
43662,S0006-2641,0006,dosuidib,do,do 1,dat.,,1,,
43668,S0006-2641,0006,donaib doirsib,do,do 1,dat.,,1,,
43701,S0006-2642,0006,do failti,do,do 1,dat.,,1,,
43743,S0006-2645,0006,do imthecht,do,do 1,dat.,,1,,
43812,S0006-2650,0006,dorad innam briathar sa,do,do 1,dat.,,1,,
43852,S0006-2655,0006,doepirt,do,do 1,dat.,,1,,
44092,S0006-2688,0006,don popul,do,do 1,dat.,,1,,
44152,S0006-2696,0006,dochomallad,do,do 1,dat.,,1,,
44154,S0006-2697,0006,donahi,do,do 1,dat.,,1,,
44286,S0006-2707,0006,do inni,do,do 1,dat.,,1,,
44289,S0006-2708,0006,dobuith,do,do 1,dat.,,1,,
44388,S0006-2715,0006,dotherbirt dilguda dǽ,do,do 1,dat.,,1,,
44590,S0006-2746,0006,is dobailondib [leg. dobabilondib],do,do 1,dat.,,1,,
44600,S0006-2747,0006,dorad,do,do 1,dat.,,1,,
44640,S0006-2753,0006,do dia,do,do 1,dat.,,1,,
44659,S0006-2756,0006,do anmin,do,do 1,dat.,,1,,
44688,S0006-2763,0006,donaib atrabaib sain dilsib,do,do 1,dat.,,1,,
44742,S0006-2771,0006,is 〈dotra〉 dothrachtad,do,do 1,dat.,,1,,
44842,S0006-2792,0006,do deicsin neich,do,do 1,dat.,,1,,
44971,S0006-2818,0006,do adradaib idal,do,do 1,dat.,,1,,
45078,S0006-2839,0006,dodia,do,do 1,dat.,,1,,
45096,S0006-2844,0006,doergairi neich,do,do 1,dat.,,1,,
45249,S0006-2876,0006,do luc,do,do 1,dat.,,1,,
45360,S0006-2899,0006,dodia,do,do 1,dat.,,1,,
45428,S0006-2909,0006,doassaraib,do,do 1,dat.,,1,,
45554,S0006-2934,0006,dothabairt,do,do 1,dat.,,1,,
45732,S0006-2962,0006,dodilgud apecthe,do,do 1,dat.,,1,,
45931,S0006-3004,0006,domelacht,do,do 1,dat.,,1,,
46324,S0006-3057,0006,donaib hulib,do,do 1,dat.,,1,,
46422,S0006-3071,0006,doneuch,do,do 1,dat.,,1,,
46436,S0006-3071,0006,do dunum [leg dénum],do,do 1,dat.,,1,,
46481,S0006-3073,0006,is dodia,do,do 1,dat.,,1,,
46507,S0006-3081,0006,dodenum athimnae,do,do 1,dat.,,1,,
46644,S0006-3104,0006,dodoinib 7 doiudeib,do,do 1,dat.,,1,,
46647,S0006-3104,0006,dodoinib 7 doiudeib,do,do 1,dat.,,1,,
46697,S0006-3113,0006,dothaibsin sainemlae dæ,do,do 1,dat.,,1,,
46774,S0006-3123,0006,doebraib,do,do 1,dat.,,1,,
46831,S0006-3126,0006,dodemnigiud dliged n aile,do,do 1,dat.,,1,,
46880,S0006-3131,0006,isdothormuch molto 7 inducbále,do,do 1,dat.,,1,,
46885,S0006-3131,0006,dodia,do,do 1,dat.,,1,,
46915,S0006-3133,0006,donaib doinib,do,do 1,dat.,,1,,
46927,S0006-3134,0006,do dia,do,do 1,dat.,,1,,
46994,S0006-3145,0006,do dia,do,do 1,dat.,,1,,
47007,S0006-3145,0006,dodia,do,do 1,dat.,,1,,
47070,S0006-3149,0006,do abi meleȧch,do,do 1,dat.,,1,,
47132,S0006-3149,0006,dodia,do,do 1,dat.,,1,,
47257,S0006-3165,0006,donach ailiu,do,do 1,dat.,,1,,
47264,S0006-3165,0006,acht donpopul assardu,do,do 1,dat.,,1,,
47281,S0006-3166,0006,dochach,do,do 1,dat.,,1,,
47324,S0006-3171,0006,dothabairt fortachtae,do,do 1,dat.,,1,,
47549,S0006-3198,0006,do chách,do,do 1,dat.,,1,,
47716,S0006-3217,0006,do eitsecht amagistir,do,do 1,dat.,,1,,
47904,S0006-3239,0006,dothabairt,do,do 1,dat.,,1,,
47946,S0006-3244,0006,dofirianaib,do,do 1,dat.,,1,,
47966,S0006-3245,0006,do inni,do,do 1,dat.,,1,,
48068,S0006-3255,0006,combad donaib huilib doinib,do,do 1,dat.,,1,,
48080,S0006-3256,0006,air is doassaraib,do,do 1,dat.,,1,,
48239,S0006-3289,0006,donaib hisin,do,do 1,dat.,,1,,
48257,S0006-3292,0006,trinephthabart do dia fortachtae,do,do 1,dat.,,1,,
48373,S0006-3313,0006,dam dodenum,do,do 1,dat.,,1,,
48655,S0006-3344,0006,donaib hí,do,do 1,dat.,,1,,
48763,S0006-3368,0006,doneuch,do,do 1,dat.,,1,,
48767,S0006-3368,0006,dodia,do,do 1,dat.,,1,,
49232,S0006-3423,0006,do dia,do,do 1,dat.,,1,,
49298,S0006-3430,0006,do duaid,do,do 1,dat.,,1,,
49461,S0006-3444,0006,doneuch,do,do 1,dat.,,1,,
49591,S0006-3457,0006,donaib donib [leg. doinib] sainemlaib,do,do 1,dat.,,1,,
49616,S0006-3459,0006,dodoinib,do,do 1,dat.,,1,,
49729,S0006-3469,0006,donchomthururus 7 dind fresngabail,do,do 1,dat.,,1,,
49798,S0006-3477,0006,dosochaidi,do,do 1,dat.,,1,,
49889,S0006-3484,0006,dochloud tra indligid sin,do,do 1,dat.,,1,,
49945,S0006-3491,0006,dopecthachaib,do,do 1,dat.,,1,,
50188,S0006-3507,0006,do cach peccad,do,do 1,dat.,,1,,
50520,S0006-3574,0006,donahisin [leg. donaibhisin],do,do 1,dat.,,1,,
50525,S0006-3576,0006,donaib cotarsnib,do,do 1,dat.,,1,,
50529,S0006-3577,0006,do duaid,do,do 1,dat.,,1,,
50536,S0006-3577,0006,dondfiur firíen,do,do 1,dat.,,1,,
50755,S0006-3603,0006,dothabairt diglae,do,do 1,dat.,,1,,
50775,S0006-3609,0006,dofrebaid,do,do 1,dat.,,1,,
50787,S0006-3612,0006,donaib dliged [leg. dligedaib] oindaib remfoitib,do,do 1,dat.,,1,,
51259,S0006-3686,0006,doneuch,do,do 1,dat.,,1,,
51286,S0006-3689,0006,doneuch,do,do 1,dat.,,1,,
51429,S0006-3708,0006,dodoinib echtrannaib,do,do 1,dat.,,1,,
51544,S0006-3729,0006,dosuidib,do,do 1,dat.,,1,,
51605,S0006-3740,0006,do tuidecht,do,do 1,dat.,,1,,
51674,S0006-3750,0006,dodenum,do,do 1,dat.,,1,,
51747,S0006-3761,0006,dodia,do,do 1,dat.,,1,,
51814,S0006-3774,0006,dommorcuinse,do,do 1,dat.,,1,,
51915,S0006-3793,0006,dofis indadamrisin,do,do 1,dat.,,1,,
51922,S0006-3793,0006,dothecht,do,do 1,dat.,,1,,
52982,S0006-3968,0006,dochuingid intsonart..ni…,do,do 1,dat.,,1,,
53619,S0006-4085,0006,donaib biadaib somailsib,do,do 1,dat.,,1,,
53784,S0006-4115,0006,dochách,do,do 1,dat.,,1,,
54604,S0006-4256,0006,nodonaib iudaib clothib tairmchoslaidib,do,do 1,dat.,,1,,
55410,S0006-4368,0006,donaib sommaimem,do,do 1,dat.,,1,,
55678,S0006-4401,0006,do doinib,do,do 1,dat.,,1,,
55747,S0006-4408,0006,dofuilled,do,do 1,dat.,,1,,
56053,S0006-4481,0006,dutargabalalaib siu· [leg. -targabalaib],do,do 1,dat.,,1,,
56803,S0006-4628,0006,dondrig sin,do,do 1,dat.,,1,,
56976,S0006-4666,0006,dobrith,do,do 1,dat.,,1,,
57833,S0006-4770,0006,donaib broinidib,do,do 1,dat.,,1,,
58293,S0006-4858,0006,donaib briathraib,do,do 1,dat.,,1,,
58682,S0006-4910,0006,donaib imtogaitaib [leg. imthogaitaib],do,do 1,dat.,,1,,
58941,S0006-4971,0006,doneuch,do,do 1,dat.,,1,,
59989,S0006-5184,0006,donpopul,do,do 1,dat.,,1,,
60647,S0006-5303,0006,docuitbiud,do,do 1,dat.,,1,,
60881,S0006-5348,0006,donaib hí,do,do 1,dat.,,1,,
61175,S0006-5395,0006,donaib hí,do,do 1,dat.,,1,,
61320,S0006-5421,0006,dothabirt diglae,do,do 1,dat.,,1,,
62115,S0006-5552,0006,triairchellad donaib sommaib ananae,do,do 1,dat.,,1,,
62147,S0006-5555,0006,do gudi,do,do 1,dat.,,1,,
62527,S0006-5602,0006,do tecmung,do,do 1,dat.,,1,,
62583,S0006-5611,0006,docách,do,do 1,dat.,,1,,
63764,S0006-5792,0006,do duaid,do,do 1,dat.,,1,,
63983,S0006-5832,0006,dodia,do,do 1,dat.,,1,,
64688,S0006-5930,0006,doguidi dæ,do,do 1,dat.,,1,,
65151,S0006-6001,0006,donaib clandaib,do,do 1,dat.,,1,,
65441,S0006-6049,0006,do neuch,do,do 1,dat.,,1,,
65451,S0006-6049,0006,dothabairt neich,do,do 1,dat.,,1,,
65695,S0006-6087,0006,do denum maith,do,do 1,dat.,,1,,
66125,S0006-6163,0006,dochach,do,do 1,dat.,,1,,
66291,S0006-6195,0006,imba dogres,do,do 1,dat.,,1,,
66358,S0006-6208,0006,dodia,do,do 1,dat.,,1,,
66526,S0006-6234,0006,dothoisigecht 7 choimdinecht [leg choimdimnecht],do,do 1,dat.,,1,,
66530,S0006-6234,0006,donaib trebaib so,do,do 1,dat.,,1,,
66761,S0006-6273,0006,dobuith,do,do 1,dat.,,1,,
66981,S0006-6309,0006,domol [leg. domolad] dǽ,do,do 1,dat.,,1,,
67346,S0006-6367,0006,dobrith,do,do 1,dat.,,1,,
67406,S0006-6382,0006,do denum uilc,do,do 1,dat.,,1,,
68070,S0006-6483,0006,dodia,do,do 1,dat.,,1,,
68121,S0006-6490,0006,donaib hí,do,do 1,dat.,,1,,
68715,S0006-6610,0006,doneuch,do,do 1,dat.,,1,,
68808,S0006-6621,0006,do duaid,do,do 1,dat.,,1,,
68856,S0006-6633,0006,doduaid,do,do 1,dat.,,1,,
69765,S0006-6808,0006,doneuch,do,do 1,dat.,,1,,
70107,S0006-6864,0006,domolad dé ón dano,do,do 1,dat.,,1,,
70273,S0006-6901,0006,dobrith macc n israhel,do,do 1,dat.,,1,,
70447,S0006-6923,0006,donpul [leg. popul] on,do,do 1,dat.,,1,,
70910,S0006-7008,0006,dográes,do,do 1,dat.,,1,,
70930,S0006-7009,0006,dogabail,do,do 1,dat.,,1,,
71166,S0006-7054,0006,amal is donaib hí,do,do 1,dat.,,1,,
71460,S0006-7114,0006,donaib bronchaib,do,do 1,dat.,,1,,
71578,S0006-7142,0006,dothórmuch mu rucacai [leg. ruccai] ón,do,do 1,dat.,,1,,
71690,S0006-7160,0006,do(ath)chumt(u)ch atíre,do,do 1,dat.,,1,,
71751,S0006-7169,0006,do ath(i)r(riuch),do,do 1,dat.,,1,,
71778,S0006-7170,0006,do accubur a athchumtaig,do,do 1,dat.,,1,,
72059,S0006-7237,0006,do forṅgairiu dianim bendachtha in choimded,do,do 1,dat.,,1,,
72087,S0006-7242,0006,dobuith,do,do 1,dat.,,1,,
72104,S0006-7242,0006,do imthimchiull in choimded,do,do 1,dat.,,1,,
72130,S0006-7245,0006,do dia,do,do 1,dat.,,1,,
72149,S0006-7249,0006,dolár,do,do 1,dat.,,1,,
72278,S0006-7284,0006,donaib etaidib,do,do 1,dat.,,1,,
72563,S0006-7355,0006,dondí,do,do 1,dat.,,1,,
72735,S0006-7392,0006,donaib clandaib,do,do 1,dat.,,1,,
72877,S0006-7408,0006,doiacob,do,do 1,dat.,,1,,
72887,S0006-7409,0006,do chomairleciud inpopuil,do,do 1,dat.,,1,,
72911,S0006-7415,0006,doioseph,do,do 1,dat.,,1,,
72919,S0006-7417,0006,dochomdemnacht,do,do 1,dat.,,1,,
72921,S0006-7417,0006,donaib poplib,do,do 1,dat.,,1,,
72941,S0006-7421,0006,do miscuis macc n israhel,do,do 1,dat.,,1,,
73098,S0006-7437,0006,dosuidib,do,do 1,dat.,,1,,
73311,S0006-7467,0006,acht is do chuingid dilguda,do,do 1,dat.,,1,,
73367,S0006-7473,0006,donaib hí,do,do 1,dat.,,1,,
73418,S0006-7484,0006,dothinnaccul,do,do 1,dat.,,1,,
73437,S0006-7490,0006,doneuch,do,do 1,dat.,,1,,
73448,S0006-7491,0006,doneuch,do,do 1,dat.,,1,,
73575,S0006-7516,0006,donaib maccaib,do,do 1,dat.,,1,,
73617,S0006-7525,0006,dodenum maith,do,do 1,dat.,,1,,
73620,S0006-7525,0006,dogræs,do,do 1,dat.,,1,,
73626,S0006-7525,0006,do denum huilc,do,do 1,dat.,,1,,
73884,S0006-7567,0006,donaib carrcib,do,do 1,dat.,,1,,
73923,S0006-7576,0006,is donertad in popuil,do,do 1,dat.,,1,,
74066,S0006-7598,0006,donaib hí,do,do 1,dat.,,1,,
74131,S0006-7607,0006,donaib ingeindib,do,do 1,dat.,,1,,
74352,S0006-7654,0006,donaib sacerdotalachtib,do,do 1,dat.,,1,,
74428,S0006-7665,0006,do breith neich,do,do 1,dat.,,1,,
74522,S0006-7691,0006,donaib hí,do,do 1,dat.,,1,,
74613,S0006-7713,0006,dothochmurc rebicæ,do,do 1,dat.,,1,,
74615,S0006-7713,0006,doísác,do,do 1,dat.,,1,,
74692,S0006-7720,0006,do doinacht maic,do,do 1,dat.,,1,,
74751,S0006-7725,0006,do doinacht crist,do,do 1,dat.,,1,,
74837,S0006-7740,0006,do macc,do,do 1,dat.,,1,,
74839,S0006-7741,0006,do doinacht maic són,do,do 1,dat.,,1,,
74882,S0006-7749,0006,do dia nammá,do,do 1,dat.,,1,,
74969,S0006-7763,0006,dosechim innan degnímae,do,do 1,dat.,,1,,
74975,S0006-7763,0006,doimgabail innan drochgnimae,do,do 1,dat.,,1,,
75028,S0006-7768,0006,donaib noib [leg. noibaib],do,do 1,dat.,,1,,
75180,S0006-7790,0006,dodegdoinib,do,do 1,dat.,,1,,
75265,S0006-7805,0006,do dia,do,do 1,dat.,,1,,
75322,S0006-7816,0006,dodia,do,do 1,dat.,,1,,
75377,S0006-7825,0006,donaib nephacnataib,do,do 1,dat.,,1,,
75382,S0006-7825,0006,donarobu gnath,do,do 1,dat.,,1,,
75389,S0006-7826,0006,donaib nephteipirsnechaib,do,do 1,dat.,,1,,
75401,S0006-7826,0006,dogres,do,do 1,dat.,,1,,
75421,S0006-7827,0006,don muir,do,do 1,dat.,,1,,
75449,S0006-7830,0006,do indluch,do,do 1,dat.,,1,,
75545,S0006-7848,0006,do denum idal,do,do 1,dat.,,1,,
75681,S0006-7877,0006,donaib erlamaib,do,do 1,dat.,,1,,
75684,S0006-7878,0006,dofrithorcoin,do,do 1,dat.,,1,,
75686,S0006-7878,0006,dochách,do,do 1,dat.,,1,,
75872,S0006-7925,0006,dodimicim,do,do 1,dat.,,1,,
75951,S0006-7941,0006,do dorus sainredach,do,do 1,dat.,,1,,
76154,S0006-7953,0006,donaib eulachaib,do,do 1,dat.,,1,,
76236,S0006-7969,0006,donaib déedib,do,do 1,dat.,,1,,
76294,S0006-7972,0006,doandud· amenman són,do,do 1,dat.,,1,,
76402,S0006-7983,0006,donaib accobraib,do,do 1,dat.,,1,,
76469,S0006-7998,0006,donum [leg. dodenum] huilc,do,do 1,dat.,,1,,
76588,S0006-8021,0006,do epirt,do,do 1,dat.,,1,,
76671,S0006-8035,0006,dosuidiu,do,do 1,dat.,,1,,
76688,S0006-8037,0006,do dia,do,do 1,dat.,,1,,
76969,S0006-8112,0006,do neuch,do,do 1,dat.,,1,,
77017,S0006-8123,0006,dochor,do,do 1,dat.,,1,,
77021,S0006-8124,0006,donaib cloithib,do,do 1,dat.,,1,,
77053,S0006-8133,0006,dobuith doforaithmit ón,do,do 1,dat.,,1,,
77321,S0006-8176,0006,do dia,do,do 1,dat.,,1,,
77353,S0006-8177,0006,do duaid,do,do 1,dat.,,1,,
77659,S0006-8229,0006,do dia,do,do 1,dat.,,1,,
77681,S0006-8231,0006,do dia,do,do 1,dat.,,1,,
77892,S0006-8262,0006,dosuidib,do,do 1,dat.,,1,,
77938,S0006-8272,0006,do buith,do,do 1,dat.,,1,,
78377,S0006-8365,0006,do neuch,do,do 1,dat.,,1,,
78518,S0006-8400,0006,do molad dǽ,do,do 1,dat.,,1,,
78562,S0006-8405,0006,do dia,do,do 1,dat.,,1,,
78579,S0006-8408,0006,doaisndís,do,do 1,dat.,,1,,
78599,S0006-8411,0006,do duaid,do,do 1,dat.,,1,,
78631,S0006-8419,0006,domolad 〈dæ〉 dǽ,do,do 1,dat.,,1,,
78683,S0006-8425,0006,dogrǽs ón,do,do 1,dat.,,1,,
78733,S0006-8433,0006,domolad dǽ,do,do 1,dat.,,1,,
85438,S0007-14,0007,amal bid do dia,do,do 1,dat.,,1,,
85458,S0007-15,0007,do buith,do,do 1,dat.,,1,,
85477,S0007-18,0007,donaib hí,do,do 1,dat.,,1,,
85538,S0007-28,0007,do rétaib,do,do 1,dat.,,1,,
85552,S0007-31,0007,do guth,do,do 1,dat.,,1,,
85590,S0007-37,0007,do immolung,do,do 1,dat.,,1,,
85766,S0007-76,0007,do chruthugud,do,do 1,dat.,,1,,
